provider,locale,category,publishedAt,title,link,sourceName,language,description
google,tr,finance,2026-04-21T20:24:56Z,"Credit Acceptance İnsan Kaynakları Direktörü 2,14 milyon dolarlık hisse sattı - Investing.com Türkiye",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNemdNWGVtQ1BaVHEzSE5tamd6SGhBUGkzQ3BVWjlTQXExeFVGZTBrM1BVcWR1TGxKZVRyaVZOb09vU1FXVTIyTlR4am1DdkduUmZsTjh1bXV2elVMRDlaR2FrdU9sV2Mtems0bHlXSkYycGVzVFBZXzhBSDZxVE1nZ1NCTl9Ic3htb0MzNkozR3lNN0d1ZDh4aEltZ1pPempYNTRBMWFvX016TWk0MklrQm03NmE5S25Dd1R3VVc2R1JiOTl0Vi1rTHRJbWJubjNxSVdn?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxNemdNWGVtQ1BaVHEzSE5tamd6SGhBUGkzQ3BVWjlTQXExeFVGZTBrM1BVcWR1TGxKZVRyaVZOb09vU1FXVTIyTlR4am1DdkduUmZsTjh1bXV2elVMRDlaR2FrdU9sV2Mtems0bHlXSkYycGVzVFBZXzhBSDZxVE1nZ1NCTl9Ic3htb0MzNkozR3lNN0d1ZDh4aEltZ1pPempYNTRBMWFvX016TWk0MklrQm03NmE5S25Dd1R3VVc2R1JiOTl0Vi1rTHRJbWJubjNxSVdn?oc=5"" target=""_blank"">Credit Acceptance İnsan Kaynakları Direktörü 2,14 milyon dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:24:54Z,"Travelers’ın EVP’si Klenk 1,96 milyon dolarlık hisse sattı - Investing.com Türkiye",https://news.google.com/rss/articles/CBMitwFBVV95cUxOVmM5Q1lEbVpKMzE2Zl9oeG5WZGhhRHhpbm5wSjk2Y2JydmlQVUdJTTU1MTZ3UnVxV1llX2xHZTROSk90TFA5eXlWUl9vc2Z5U09HOHg2Y1ZrUFl0blBlZTl6U05ZWEpEaFg2WVM3TzlzRlE5d2FfNFNXZHJPd0hrelhWWmY5UW02V0RDakdwNWlRZ0RjdEZqbkgySVZRcno4VEtyTkFaUEJFUklhUEVmQjdXd29EVDg?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxOVmM5Q1lEbVpKMzE2Zl9oeG5WZGhhRHhpbm5wSjk2Y2JydmlQVUdJTTU1MTZ3UnVxV1llX2xHZTROSk90TFA5eXlWUl9vc2Z5U09HOHg2Y1ZrUFl0blBlZTl6U05ZWEpEaFg2WVM3TzlzRlE5d2FfNFNXZHJPd0hrelhWWmY5UW02V0RDakdwNWlRZ0RjdEZqbkgySVZRcno4VEtyTkFaUEJFUklhUEVmQjdXd29EVDg?oc=5"" target=""_blank"">Travelers’ın EVP’si Klenk 1,96 milyon dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:23:43Z,"Evercore ISI, UnitedHealth hisse hedefini 400 dolara yükseltti Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMivAFBVV95cUxNV0hpV3B6a2hGOEdpblQ5b2tyTUpCMkNjNXJXYWZESEdDd1ZZTXlWNXhIVkRRMi1ha3FwTkdFTEtjeXhOR19tZGR3X2p1UHpQc0RwMHNHbUV0MFFsLXBpeVB2cWducFRyMTBBV2lIUTRsdE9lZkdJSEdmQV95U25KZVlFaGIwTk9pMXQwRFNxODh5ZVY1aGQ5RmdIZml6UkJqTVBOY0dDUmlTd0RIengyY1Fxc0pYZ2hLckJIZQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNV0hpV3B6a2hGOEdpblQ5b2tyTUpCMkNjNXJXYWZESEdDd1ZZTXlWNXhIVkRRMi1ha3FwTkdFTEtjeXhOR19tZGR3X2p1UHpQc0RwMHNHbUV0MFFsLXBpeVB2cWducFRyMTBBV2lIUTRsdE9lZkdJSEdmQV95U25KZVlFaGIwTk9pMXQwRFNxODh5ZVY1aGQ5RmdIZml6UkJqTVBOY0dDUmlTd0RIengyY1Fxc0pYZ2hLckJIZQ?oc=5"" target=""_blank"">Evercore ISI, UnitedHealth hisse hedefini 400 dolara yükseltti Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:18:45Z,"Capital One ilk çeyrekte beklentileri karşılayamadı, hisse %6 düştü Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMitgFBVV95cUxQbWJ6c1dpaUdna3ZHcU44T3dBSXNNbDZuMkZHVDJhNE5LOVFickg0b2F1ZjIxUzd6MUFEQm13QXIxcDM5UWIyME85MG1jMTc5bGFVN0VEQVotZ0FWYXNuLUxwWG1YV2xiOC1HODFBMFBzajdmWlRqOFBMaFNTUy12N1ltejB2YzNNUFhYNFl3NEFEaTNKOV8xcjY5OURwQV9BaTFBdjJyUmRWeWxjUUpSNWVBV0dLUQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxQbWJ6c1dpaUdna3ZHcU44T3dBSXNNbDZuMkZHVDJhNE5LOVFickg0b2F1ZjIxUzd6MUFEQm13QXIxcDM5UWIyME85MG1jMTc5bGFVN0VEQVotZ0FWYXNuLUxwWG1YV2xiOC1HODFBMFBzajdmWlRqOFBMaFNTUy12N1ltejB2YzNNUFhYNFl3NEFEaTNKOV8xcjY5OURwQV9BaTFBdjJyUmRWeWxjUUpSNWVBV0dLUQ?oc=5"" target=""_blank"">Capital One ilk çeyrekte beklentileri karşılayamadı, hisse %6 düştü Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T18:33:13Z,Kalshi önümüzdeki haftalarda kripto kalıcı vadeli işlemleri başlatacak Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPa05ZaDA1QmFFSDNhcmhxZ0pRRGFDVTJERnJ5aEM1QTVHd3lMU1B2NEloOTdjOGU2WnNFOHRxcFFzdlBmYmlJVWNfYjM4d0tBMFdWYTN6NXFKWTQwRnBEVTMxR0VvQzlTb215WDNMMVhMdXBlTGY4dERGVEg5cWJIa3ZHeWl5bmVJVjRxUEthZXUyQkpKUHRmdjhkSUxlX243YWppZ0xOY2U3dWRyWFl2N0Z4NGZyVEJGVGI3dHg4UG8xdw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPa05ZaDA1QmFFSDNhcmhxZ0pRRGFDVTJERnJ5aEM1QTVHd3lMU1B2NEloOTdjOGU2WnNFOHRxcFFzdlBmYmlJVWNfYjM4d0tBMFdWYTN6NXFKWTQwRnBEVTMxR0VvQzlTb215WDNMMVhMdXBlTGY4dERGVEg5cWJIa3ZHeWl5bmVJVjRxUEthZXUyQkpKUHRmdjhkSUxlX243YWppZ0xOY2U3dWRyWFl2N0Z4NGZyVEJGVGI3dHg4UG8xdw?oc=5"" target=""_blank"">Kalshi önümüzdeki haftalarda kripto kalıcı vadeli işlemleri başlatacak Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-21T17:53:00Z,Florida and Texas are the biggest losers in the housing market as Ohio emerges a surprise winner - Fortune,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdTVfNGprYjdta05oU0JnQ19VNk9aUFVDMXVEblM1WWJmNG9YMXF3TEVRbFdDQmo4U3F2MThlMTJmV2Nra2dQa2JNZ25MX2d0NDl3c0JZcjYybFVvMGEwQUNYeGRKZWlTbGxrbVB6dG1ueVN4LXRCTTdKczVhYkxfaV9nclU2RUNVZDRJ?oc=5,Fortune,en,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdTVfNGprYjdta05oU0JnQ19VNk9aUFVDMXVEblM1WWJmNG9YMXF3TEVRbFdDQmo4U3F2MThlMTJmV2Nra2dQa2JNZ25MX2d0NDl3c0JZcjYybFVvMGEwQUNYeGRKZWlTbGxrbVB6dG1ueVN4LXRCTTdKczVhYkxfaV9nclU2RUNVZDRJ?oc=5"" target=""_blank"">Florida and Texas are the biggest losers in the housing market as Ohio emerges a surprise winner</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fortune</font>"
google,en,finance,2026-04-21T17:36:59Z,Putting In A Stock Market Top (SP500) - Seeking Alpha,https://news.google.com/rss/articles/CBMiekFVX3lxTE5CbGJFU0NtLTh2ODBoZVhhZ0o0Rk02UXlxRWF6RE03SktBejBZcF9RZFlmc2V2WUtEUURmcXpZZEdnSmlsQS1hSVF2RkZGcjNRMTJiSW5UT3gwUFdKWGgzY25MUUJvN3NMZGZkMjc0YTltQTB2NFJIS2FR?oc=5,Seeking Alpha,en,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE5CbGJFU0NtLTh2ODBoZVhhZ0o0Rk02UXlxRWF6RE03SktBejBZcF9RZFlmc2V2WUtEUURmcXpZZEdnSmlsQS1hSVF2RkZGcjNRMTJiSW5UT3gwUFdKWGgzY25MUUJvN3NMZGZkMjc0YTltQTB2NFJIS2FR?oc=5"" target=""_blank"">Putting In A Stock Market Top (SP500)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>"
google,en,finance,2026-04-21T16:45:00Z,Why May 15 Could Be a Huge Day for the Stock Market - The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxObnNjeFZJM3dmSGhzVWJ4VGlMNW9waGFoMnhJeFFZY3pxNTlvM216MlFWVkxQRkhISmpEWXRFR2ZubHZob1RfcmIxTlVidDF3anVmQXVKR1U5amhQWWhOR0l4d3ZTcFlRQTRBRU1DaVBETFZYbEg1UzFneU82ZWVwcElQN1NseXo1UE9PeHUwbjVXR3VwdUlKTA?oc=5,The Motley Fool,en,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxObnNjeFZJM3dmSGhzVWJ4VGlMNW9waGFoMnhJeFFZY3pxNTlvM216MlFWVkxQRkhISmpEWXRFR2ZubHZob1RfcmIxTlVidDF3anVmQXVKR1U5amhQWWhOR0l4d3ZTcFlRQTRBRU1DaVBETFZYbEg1UzFneU82ZWVwcElQN1NseXo1UE9PeHUwbjVXR3VwdUlKTA?oc=5"" target=""_blank"">Why May 15 Could Be a Huge Day for the Stock Market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Motley Fool</font>"
google,tr,finance,2026-04-21T15:39:53Z,Borsa günü düşüşle tamamladı - Anadolu Ajansı,https://news.google.com/rss/articles/CBMic0FVX3lxTE9FS3NWRDRoR3RBRWJHNjREZ1BCMWMtYkxkTVpqN1BhNEpPTGhqa0Q0VjBTeXVaTGFlb0ZkZUFPSmRhTEd3aTI5RUNlZzlURExENER5TnN3N2FBdHdWLTdKdHVNdEM2UENWS1JHdWh1dGFqWk0?oc=5,Anadolu Ajansı,tr,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE9FS3NWRDRoR3RBRWJHNjREZ1BCMWMtYkxkTVpqN1BhNEpPTGhqa0Q0VjBTeXVaTGFlb0ZkZUFPSmRhTEd3aTI5RUNlZzlURExENER5TnN3N2FBdHdWLTdKdHVNdEM2UENWS1JHdWh1dGFqWk0?oc=5"" target=""_blank"">Borsa günü düşüşle tamamladı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Anadolu Ajansı</font>"
google,en,finance,2026-04-21T14:43:47Z,Beyond Meat stock is on a tear — here's why - Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdnVfUGhaT2NVY3Rvckx1clk5RHFlNUlERHVwQXlwb3VqRXp2M1pyQS1nakZHcEdsSDRweVFLWEQ1RVlRYkJmbmtIMnhWWmVnaWFNbEpmR1lkU3c5cmpWcnJwOElUM0dqTmJFT2tZSXBfN2xoc3JCdzRFRHc1OFRCcXlFbjdwRHV4TFR3ejViWlZkOE4zQjJpenJpVUJtbnM?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxNdnVfUGhaT2NVY3Rvckx1clk5RHFlNUlERHVwQXlwb3VqRXp2M1pyQS1nakZHcEdsSDRweVFLWEQ1RVlRYkJmbmtIMnhWWmVnaWFNbEpmR1lkU3c5cmpWcnJwOElUM0dqTmJFT2tZSXBfN2xoc3JCdzRFRHc1OFRCcXlFbjdwRHV4TFR3ejViWlZkOE4zQjJpenJpVUJtbnM?oc=5"" target=""_blank"">Beyond Meat stock is on a tear — here's why</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-21T14:07:20Z,"Oil market has lost a billion barrels due to Iran war, Vitol boss warns - Financial Times",https://news.google.com/rss/articles/CBMihAFBVV95cUxOamJsNWZEOGdYYjMzeS1JS1lyS2F3UEdlT1VpSHpFWG5faGRVbDlDUFgxU2VObnowMUJxT0V6Zm9rYm05djVULTNONDhXOTdGcVVJM3FQNTRYSWhBc3ppeGdYS0pXaUZ4cENSUUx2TGE2cFFTcy1TV2tzVG13WkZIbVE3c2U?oc=5,Financial Times,en,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxOamJsNWZEOGdYYjMzeS1JS1lyS2F3UEdlT1VpSHpFWG5faGRVbDlDUFgxU2VObnowMUJxT0V6Zm9rYm05djVULTNONDhXOTdGcVVJM3FQNTRYSWhBc3ppeGdYS0pXaUZ4cENSUUx2TGE2cFFTcy1TV2tzVG13WkZIbVE3c2U?oc=5"" target=""_blank"">Oil market has lost a billion barrels due to Iran war, Vitol boss warns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>"
google,en,finance,2026-04-21T13:43:29Z,"Avis stock surges again, bringing monthly gains north of 600% as short squeeze risk remains high - Yahoo Finance",https://news.google.com/rss/articles/CBMi7wFBVV95cUxQb1V5SlpGVVV1dGh2Yy1GU1hEbEQ0S0I4bEtEc3VRNUlOU0d3T0ptbjNDSU95end5cjlYMUItRU9RN3NFZ0w3U2w2QzdjMUQyZ0hyTy04ZkN6d0NWZ1Y2N2tCY1ZxTzg0c2hiUGpvWXFON3JPWnV6cnFjWGxqQmJPZXZ4VkpvZTZRYWd5YWgtN0Y5UWRDSzd4d2VMeTZJLVlRaUg2YU1xM2FsV2VzMUJxUFFrbEFJOEdOdUxaNnhMc0ozcFFVTnk3RGFiNGxMUUY2dERDMjBLWW4yUHZvMUlmaHpyMnJVT0Niem5yTGhZcw?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxQb1V5SlpGVVV1dGh2Yy1GU1hEbEQ0S0I4bEtEc3VRNUlOU0d3T0ptbjNDSU95end5cjlYMUItRU9RN3NFZ0w3U2w2QzdjMUQyZ0hyTy04ZkN6d0NWZ1Y2N2tCY1ZxTzg0c2hiUGpvWXFON3JPWnV6cnFjWGxqQmJPZXZ4VkpvZTZRYWd5YWgtN0Y5UWRDSzd4d2VMeTZJLVlRaUg2YU1xM2FsV2VzMUJxUFFrbEFJOEdOdUxaNnhMc0ozcFFVTnk3RGFiNGxMUUY2dERDMjBLWW4yUHZvMUlmaHpyMnJVT0Niem5yTGhZcw?oc=5"" target=""_blank"">Avis stock surges again, bringing monthly gains north of 600% as short squeeze risk remains high</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-21T13:32:55Z,UnitedHealth stock jumps 8% on earnings outlook beat - Yahoo Finance,https://news.google.com/rss/articles/CBMitgFBVV95cUxOelpyNFFMNUFHTjhWcVhRRVZ6c2o3bUVIS0JjM3E0bEI2ZmtFOUYtNjVVaU1FZ0g5Q24tMEJ0UFYwQ25YcTZYWHdZU0pCdE8tc3ctTnpGbHk0cHoyaGgyelJnLUh5Zi05SER5WFAwamx6VFktdGQ4eUl4X1hfVGVIZVR0aDB5YkFoVENOZWRLS0ZpRjBDRTc0ejBsVW1JR0U1QXYwOXY5aTVwaHhmT2dTNFRYTDBtQQ?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOelpyNFFMNUFHTjhWcVhRRVZ6c2o3bUVIS0JjM3E0bEI2ZmtFOUYtNjVVaU1FZ0g5Q24tMEJ0UFYwQ25YcTZYWHdZU0pCdE8tc3ctTnpGbHk0cHoyaGgyelJnLUh5Zi05SER5WFAwamx6VFktdGQ4eUl4X1hfVGVIZVR0aDB5YkFoVENOZWRLS0ZpRjBDRTc0ejBsVW1JR0U1QXYwOXY5aTVwaHhmT2dTNFRYTDBtQQ?oc=5"" target=""_blank"">UnitedHealth stock jumps 8% on earnings outlook beat</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-21T12:52:08Z,"Trump surprised by stock market comeback amid Iran conflict, thought Dow would be down 20% - CNBC",https://news.google.com/rss/articles/CBMizAFBVV95cUxQei1FMXNNTlFUZzVsWFJNcVlZZTFYRjdHWmM3RWRIOHhLQnQ4bWVHMFpBQWtYZVozVHB2TEpKYWlZRzNvMWdZdlhsTDRGcXhGWjl6OGpRN3VUdzJtM1RJQTFfTEJLMUZ3dzdmSlotWDlaRklISGktMHRBbFBLSFZYMkVManRmY1pIR1NsUG91NWttdDJqRnB2WTcxeVhvRVFyQk12WWhkM1o1QWRzS1Q3X1VhSWU3YjJFQ1QyV1pMWWw3aVZWY2dBdEE5ckjSAdIBQVVfeXFMTkdpbzVSOF9TWDNNUWRXZ0tVb3RjUHVycVI2cjRnZUpGVDlCSVlvSHRRUVlmMzczOEMyb29oN21oOFRZZU00NjBtWnhrenFZTVhRb1cyUXFjUEZCcW5qSjRBU3A1TlF4VUZvc2dmZlJ3R3Vra0NucFVTbXpObGhteDVZVF82aHFGVWl1N3EtZDROMzZ6RXl6dVFhZTJHcVFSLWFsTEJKdU1TVWFUazYzZ19kTlFsSVVCMkM5UDhnOXJHQ1ZLdE12QUFiMFV4NjVFa0Vn?oc=5,CNBC,en,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQei1FMXNNTlFUZzVsWFJNcVlZZTFYRjdHWmM3RWRIOHhLQnQ4bWVHMFpBQWtYZVozVHB2TEpKYWlZRzNvMWdZdlhsTDRGcXhGWjl6OGpRN3VUdzJtM1RJQTFfTEJLMUZ3dzdmSlotWDlaRklISGktMHRBbFBLSFZYMkVManRmY1pIR1NsUG91NWttdDJqRnB2WTcxeVhvRVFyQk12WWhkM1o1QWRzS1Q3X1VhSWU3YjJFQ1QyV1pMWWw3aVZWY2dBdEE5ckjSAdIBQVVfeXFMTkdpbzVSOF9TWDNNUWRXZ0tVb3RjUHVycVI2cjRnZUpGVDlCSVlvSHRRUVlmMzczOEMyb29oN21oOFRZZU00NjBtWnhrenFZTVhRb1cyUXFjUEZCcW5qSjRBU3A1TlF4VUZvc2dmZlJ3R3Vra0NucFVTbXpObGhteDVZVF82aHFGVWl1N3EtZDROMzZ6RXl6dVFhZTJHcVFSLWFsTEJKdU1TVWFUazYzZ19kTlFsSVVCMkM5UDhnOXJHQ1ZLdE12QUFiMFV4NjVFa0Vn?oc=5"" target=""_blank"">Trump surprised by stock market comeback amid Iran conflict, thought Dow would be down 20%</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
google,en,finance,2026-04-21T12:21:46Z,"Apple's next CEO, Warsh's confirmation hearing, the psychedelic stock surge and more in Morning Squawk - CNBC",https://news.google.com/rss/articles/CBMigwFBVV95cUxPUlVEZC1YdE5oaUVVaXZMdnpZTjdpTS1BYVV0RXlVUkZxeFpfcG16WFlJc2pKYjFoRW9LbUtYcTZjTVQ4LXcxVHdfaUJ5ZkNWWXBzYTVqcE5CTUNJSjBwLXY3QllhbFhKaTFnd05lSHZCa0NQd0Zpd0dHYkpjcjNKZjRSNNIBiAFBVV95cUxORWFVYmdxVE5MMHZrVlZwS3JQcTg0Nlduam5mMFR2WTEyY1VIRXRVQWljaU9Dc21OQ0hCLUNXTW5VV09INXNKRFhQbUk0dnN1ekI3dmRuaFJrT2gtNWNwZWNsN3pLY0xkWkg2bmJ5dEhyZkxTWDV3R0dHSk5ZME1yTE5nLWx4Mktz?oc=5,CNBC,en,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxPUlVEZC1YdE5oaUVVaXZMdnpZTjdpTS1BYVV0RXlVUkZxeFpfcG16WFlJc2pKYjFoRW9LbUtYcTZjTVQ4LXcxVHdfaUJ5ZkNWWXBzYTVqcE5CTUNJSjBwLXY3QllhbFhKaTFnd05lSHZCa0NQd0Zpd0dHYkpjcjNKZjRSNNIBiAFBVV95cUxORWFVYmdxVE5MMHZrVlZwS3JQcTg0Nlduam5mMFR2WTEyY1VIRXRVQWljaU9Dc21OQ0hCLUNXTW5VV09INXNKRFhQbUk0dnN1ekI3dmRuaFJrT2gtNWNwZWNsN3pLY0xkWkg2bmJ5dEhyZkxTWDV3R0dHSk5ZME1yTE5nLWx4Mktz?oc=5"" target=""_blank"">Apple's next CEO, Warsh's confirmation hearing, the psychedelic stock surge and more in Morning Squawk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
google,en,finance,2026-04-21T10:06:05Z,US Stock Market Today S&P 500 Futures Edge Higher On Softer Inflation Signals - Yahoo Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxNYXEzMjNDNnFpZmJVTVoxTFJjYnlYUkRBOFdNTmh6RmRoMUh0TW45UWMyb3BQdUVUU1ZTME9qekdtUUxDcUVXQnR1MnI5Y3NUNktYcERZV3dHYUpoWHFrRGh4TV9pQW5tLTF1N01VUVBibFpnaFNtZndvQk5fc2lsMDBkaEVWZnB5VVhOZ3VZbkxpZw?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxNYXEzMjNDNnFpZmJVTVoxTFJjYnlYUkRBOFdNTmh6RmRoMUh0TW45UWMyb3BQdUVUU1ZTME9qekdtUUxDcUVXQnR1MnI5Y3NUNktYcERZV3dHYUpoWHFrRGh4TV9pQW5tLTF1N01VUVBibFpnaFNtZndvQk5fc2lsMDBkaEVWZnB5VVhOZ3VZbkxpZw?oc=5"" target=""_blank"">US Stock Market Today S&P 500 Futures Edge Higher On Softer Inflation Signals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-21T08:55:00Z,The Stock Market Flashes a Warning as Investors Get Bad News About President Trump's Economy. History Says This Will Happen Next. - The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxOTVFUcEhYSW5sZndyS1RXTFo2aUpnYi1FX3RDUHVUZWhSWTRNZUxYRGJWTDd2Z0JoYWZKbEpMakpuQVpON1NKblhUY1hBVUNHTHd1bDJEUFlUQTIzRm9RSFFxOEJDazlSWk9iNUkwZ2ozaEpwbzZUbnEwZVQ1emFJMFdXanlCR1VQRjZiY1VCeGdqcGFWSVVlSg?oc=5,The Motley Fool,en,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOTVFUcEhYSW5sZndyS1RXTFo2aUpnYi1FX3RDUHVUZWhSWTRNZUxYRGJWTDd2Z0JoYWZKbEpMakpuQVpON1NKblhUY1hBVUNHTHd1bDJEUFlUQTIzRm9RSFFxOEJDazlSWk9iNUkwZ2ozaEpwbzZUbnEwZVQ1emFJMFdXanlCR1VQRjZiY1VCeGdqcGFWSVVlSg?oc=5"" target=""_blank"">The Stock Market Flashes a Warning as Investors Get Bad News About President Trump's Economy. History Says This Will Happen Next.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Motley Fool</font>"
google,en,finance,2026-04-21T07:03:43Z,3-Year Degree Misreads the Future Job Market (opinion) - Inside Higher Ed,https://news.google.com/rss/articles/CBMipwFBVV95cUxOdHVwUUpZekV3U05TVVBlOF9nOGZHQTI5OXFRTHVYaVRnbDFNVkNCTWdUSlMyNGYtUnQxeE9rZ0c2ZWRKMmZsV1dzaWxLLW9QUF9td1NPVl95TTZrVXlGakVELWpnMzd6d1hfTTdDenh2UGFIZE5XSUdDR2lUMUh3S1d2VlBNc0t3YmN0YV95YXdITmZ6MXJPd0NCbnVsai1qV3hOTjFhVQ?oc=5,Inside Higher Ed,en,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxOdHVwUUpZekV3U05TVVBlOF9nOGZHQTI5OXFRTHVYaVRnbDFNVkNCTWdUSlMyNGYtUnQxeE9rZ0c2ZWRKMmZsV1dzaWxLLW9QUF9td1NPVl95TTZrVXlGakVELWpnMzd6d1hfTTdDenh2UGFIZE5XSUdDR2lUMUh3S1d2VlBNc0t3YmN0YV95YXdITmZ6MXJPd0NCbnVsai1qV3hOTjFhVQ?oc=5"" target=""_blank"">3-Year Degree Misreads the Future Job Market (opinion)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font>"
google,en,finance,2026-04-21T00:36:08Z,James Bond and prog rock to feature in 2026 Proms - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5fME9ucWJlaDFnMTRHX1lDWW56ZWtsQkZsVGVZQi0taEY1Z3hpeUJrU2JjalAySi1zVnJQa1JyU3NmVG52aEFnM01vUDZxVTUxXzl6UmNYcEI3dw?oc=5,BBC,en,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5fME9ucWJlaDFnMTRHX1lDWW56ZWtsQkZsVGVZQi0taEY1Z3hpeUJrU2JjalAySi1zVnJQa1JyU3NmVG52aEFnM01vUDZxVTUxXzl6UmNYcEI3dw?oc=5"" target=""_blank"">James Bond and prog rock to feature in 2026 Proms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>"
google,en,finance,2026-04-20T22:31:00Z,"Anthropic, Amazon Tighten Bond in $5 Billion Investment and Computing Deal - WSJ",https://news.google.com/rss/articles/CBMirgFBVV95cUxQN0NRZVNGRFVoMmlaZU1MNnBadTVRQmZTd3YzeVNfaGowNldFb0lQaDczem93TXpmd1BrVUF3T3BIamcwbGNJbmNPVkliZUJpRmg5SnpPc0tVLUtLQjQtMEpNYVl3bXFicUFoSnhYeEk5Sll4SVMxeUROQjJfempxNEMtbGlrUHh4TXNnS252UGx3M1dYUTRFUHBYclRJNmpVV0NNcFFyRXhublQ3ZHc?oc=5,WSJ,en,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxQN0NRZVNGRFVoMmlaZU1MNnBadTVRQmZTd3YzeVNfaGowNldFb0lQaDczem93TXpmd1BrVUF3T3BIamcwbGNJbmNPVkliZUJpRmg5SnpPc0tVLUtLQjQtMEpNYVl3bXFicUFoSnhYeEk5Sll4SVMxeUROQjJfempxNEMtbGlrUHh4TXNnS252UGx3M1dYUTRFUHBYclRJNmpVV0NNcFFyRXhublQ3ZHc?oc=5"" target=""_blank"">Anthropic, Amazon Tighten Bond in $5 Billion Investment and Computing Deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSJ</font>"
